Configuration 2:  

(using maxima)

1 - 2 	 T:  0.8
25 - 46 	 T:  0.8028571428571428
25 - 47 	 T:  0.8036363636363636
25 - 48 	 T:  0.8034782608695651
25 - 49 	 T:  0.8033333333333333
25 - 50 	 T:  0.8031999999999999
25 - 51 	 T:  0.8034615384615384
25 - 52 	 T:  0.8033333333333332
25 - 53 	 T:  0.8053571428571428
26 - 27 	 T:  0.8099999999999987
26 - 28 	 T:  0.7999999999999989
26 - 29 	 T:  0.8066666666666661
26 - 30 	 T:  0.8049999999999997
26 - 31 	 T:  0.8039999999999999
26 - 32 	 T:  0.8033333333333333
26 - 33 	 T:  0.8042857142857142
26 - 34 	 T:  0.80375
26 - 35 	 T:  0.8044444444444443
26 - 36 	 T:  0.8039999999999999
26 - 37 	 T:  0.8045454545454543
26 - 38 	 T:  0.8041666666666666
26 - 39 	 T:  0.8038461538461538
26 - 40 	 T:  0.8035714285714286
26 - 41 	 T:  0.8033333333333333
26 - 42 	 T:  0.8037499999999997
26 - 43 	 T:  0.8035294117647059
26 - 44 	 T:  0.8038888888888887
26 - 45 	 T:  0.8036842105263158
26 - 46 	 T:  0.8029999999999999
26 - 47 	 T:  0.8038095238095238
26 - 48 	 T:  0.8036363636363635
26 - 49 	 T:  0.8034782608695652
26 - 50 	 T:  0.8033333333333332
26 - 51 	 T:  0.8036
26 - 52 	 T:  0.8034615384615383
26 - 53 	 T:  0.8055555555555555
27 - 28 	 T:  0.7899999999999991
27 - 29 	 T:  0.8049999999999997
27 - 30 	 T:  0.8033333333333333
27 - 31 	 T:  0.8025000000000002
27 - 32 	 T:  0.8020000000000003
27 - 33 	 T:  0.8033333333333333
27 - 34 	 T:  0.802857142857143
27 - 35 	 T:  0.80375
27 - 36 	 T:  0.8033333333333333
27 - 37 	 T:  0.8039999999999999
27 - 38 	 T:  0.8036363636363636
27 - 39 	 T:  0.8033333333333333
27 - 40 	 T:  0.8030769230769231
27 - 41 	 T:  0.802857142857143
27 - 42 	 T:  0.8033333333333331
27 - 43 	 T:  0.8031250000000001
27 - 44 	 T:  0.8035294117647057
27 - 45 	 T:  0.8033333333333333
27 - 46 	 T:  0.8026315789473685
27 - 47 	 T:  0.8035
27 - 48 	 T:  0.8033333333333332
27 - 49 	 T:  0.8031818181818182
27 - 50 	 T:  0.8030434782608695
27 - 51 	 T:  0.8033333333333333
27 - 52 	 T:  0.8031999999999999
27 - 53 	 T:  0.8053846153846153
28 - 29 	 T:  0.8200000000000003
28 - 30 	 T:  0.8100000000000005
28 - 31 	 T:  0.8066666666666672
28 - 32 	 T:  0.8050000000000006
28 - 33 	 T:  0.8060000000000003
28 - 34 	 T:  0.8050000000000003
28 - 35 	 T:  0.8057142857142858
28 - 36 	 T:  0.8050000000000002
28 - 37 	 T:  0.8055555555555556
28 - 38 	 T:  0.805
28 - 39 	 T:  0.8045454545454547
28 - 40 	 T:  0.8041666666666668
28 - 41 	 T:  0.8038461538461541
28 - 42 	 T:  0.8042857142857142
28 - 43 	 T:  0.8040000000000002
28 - 44 	 T:  0.8043749999999998
28 - 45 	 T:  0.8041176470588236
28 - 46 	 T:  0.8033333333333333
28 - 47 	 T:  0.8042105263157895
28 - 48 	 T:  0.8039999999999999
28 - 49 	 T:  0.803809523809524
28 - 50 	 T:  0.8036363636363636
28 - 51 	 T:  0.803913043478261
28 - 52 	 T:  0.80375
28 - 53 	 T:  0.8059999999999999
29 - 30 	 T:  0.8000000000000007
29 - 31 	 T:  0.8000000000000007
29 - 32 	 T:  0.8000000000000007
29 - 33 	 T:  0.8025000000000002
29 - 34 	 T:  0.8020000000000003
29 - 35 	 T:  0.8033333333333333
29 - 36 	 T:  0.802857142857143
29 - 37 	 T:  0.80375
29 - 38 	 T:  0.8033333333333333
29 - 39 	 T:  0.8030000000000002
29 - 40 	 T:  0.8027272727272728
29 - 41 	 T:  0.8025000000000002
29 - 42 	 T:  0.8030769230769229
29 - 43 	 T:  0.802857142857143
29 - 44 	 T:  0.8033333333333331
29 - 45 	 T:  0.8031250000000001
29 - 46 	 T:  0.8023529411764706
29 - 47 	 T:  0.8033333333333333
29 - 48 	 T:  0.803157894736842
29 - 49 	 T:  0.8030000000000002
29 - 50 	 T:  0.8028571428571428
29 - 51 	 T:  0.8031818181818182
29 - 52 	 T:  0.8030434782608695
29 - 53 	 T:  0.8054166666666666
30 - 31 	 T:  0.8000000000000007
30 - 32 	 T:  0.8000000000000007
30 - 33 	 T:  0.8033333333333333
30 - 34 	 T:  0.8025000000000002
30 - 35 	 T:  0.8039999999999999
30 - 36 	 T:  0.8033333333333333
30 - 37 	 T:  0.8042857142857142
30 - 38 	 T:  0.80375
30 - 39 	 T:  0.8033333333333333
30 - 40 	 T:  0.8030000000000002
30 - 41 	 T:  0.8027272727272728
30 - 42 	 T:  0.8033333333333331
30 - 43 	 T:  0.8030769230769231
30 - 44 	 T:  0.8035714285714283
30 - 45 	 T:  0.8033333333333333
30 - 46 	 T:  0.8025
30 - 47 	 T:  0.8035294117647059
30 - 48 	 T:  0.8033333333333332
30 - 49 	 T:  0.8031578947368422
30 - 50 	 T:  0.8029999999999999
30 - 51 	 T:  0.8033333333333333
30 - 52 	 T:  0.8031818181818181
30 - 53 	 T:  0.8056521739130433
31 - 32 	 T:  0.8000000000000007
31 - 33 	 T:  0.8049999999999997
31 - 34 	 T:  0.8033333333333333
31 - 35 	 T:  0.8049999999999997
31 - 36 	 T:  0.8039999999999999
31 - 37 	 T:  0.8049999999999997
31 - 38 	 T:  0.8042857142857142
31 - 39 	 T:  0.80375
31 - 40 	 T:  0.8033333333333333
31 - 41 	 T:  0.8030000000000002
31 - 42 	 T:  0.8036363636363633
31 - 43 	 T:  0.8033333333333333
31 - 44 	 T:  0.8038461538461535
31 - 45 	 T:  0.8035714285714286
31 - 46 	 T:  0.8026666666666666
31 - 47 	 T:  0.80375
31 - 48 	 T:  0.8035294117647057
31 - 49 	 T:  0.8033333333333333
31 - 50 	 T:  0.803157894736842
31 - 51 	 T:  0.8035
31 - 52 	 T:  0.8033333333333332
31 - 53 	 T:  0.8059090909090908
32 - 33 	 T:  0.8099999999999987
32 - 34 	 T:  0.8049999999999997
32 - 35 	 T:  0.8066666666666661
32 - 36 	 T:  0.8049999999999997
32 - 37 	 T:  0.8059999999999995
32 - 38 	 T:  0.8049999999999997
32 - 39 	 T:  0.8042857142857142
32 - 40 	 T:  0.80375
32 - 41 	 T:  0.8033333333333333
32 - 42 	 T:  0.8039999999999996
32 - 43 	 T:  0.8036363636363636
32 - 44 	 T:  0.8041666666666663
32 - 45 	 T:  0.8038461538461538
32 - 46 	 T:  0.8028571428571427
32 - 47 	 T:  0.8039999999999999
32 - 48 	 T:  0.8037499999999997
32 - 49 	 T:  0.8035294117647059
32 - 50 	 T:  0.8033333333333332
32 - 51 	 T:  0.8036842105263158
32 - 52 	 T:  0.8034999999999999
32 - 53 	 T:  0.806190476190476
33 - 34 	 T:  0.8000000000000007
33 - 35 	 T:  0.8049999999999997
33 - 36 	 T:  0.8033333333333333
33 - 37 	 T:  0.8049999999999997
33 - 38 	 T:  0.8039999999999999
33 - 39 	 T:  0.8033333333333333
33 - 40 	 T:  0.802857142857143
33 - 41 	 T:  0.8025000000000002
33 - 42 	 T:  0.803333333333333
33 - 43 	 T:  0.8030000000000002
33 - 44 	 T:  0.8036363636363633
33 - 45 	 T:  0.8033333333333333
33 - 46 	 T:  0.8023076923076923
33 - 47 	 T:  0.8035714285714286
33 - 48 	 T:  0.8033333333333331
33 - 49 	 T:  0.8031250000000001
33 - 50 	 T:  0.8029411764705882
33 - 51 	 T:  0.8033333333333333
33 - 52 	 T:  0.803157894736842
33 - 53 	 T:  0.8059999999999998
34 - 35 	 T:  0.8099999999999987
34 - 36 	 T:  0.8049999999999997
34 - 37 	 T:  0.8066666666666661
34 - 38 	 T:  0.8049999999999997
34 - 39 	 T:  0.8039999999999999
34 - 40 	 T:  0.8033333333333333
34 - 41 	 T:  0.802857142857143
34 - 42 	 T:  0.8037499999999995
34 - 43 	 T:  0.8033333333333333
34 - 44 	 T:  0.8039999999999996
34 - 45 	 T:  0.8036363636363636
34 - 46 	 T:  0.8024999999999999
34 - 47 	 T:  0.8038461538461538
34 - 48 	 T:  0.8035714285714283
34 - 49 	 T:  0.8033333333333333
34 - 50 	 T:  0.8031249999999999
34 - 51 	 T:  0.8035294117647059
34 - 52 	 T:  0.8033333333333332
34 - 53 	 T:  0.806315789473684
35 - 36 	 T:  0.8000000000000007
35 - 37 	 T:  0.8049999999999997
35 - 38 	 T:  0.8033333333333333
35 - 39 	 T:  0.8025000000000002
35 - 40 	 T:  0.8020000000000003
35 - 41 	 T:  0.8016666666666671
35 - 42 	 T:  0.8028571428571425
35 - 43 	 T:  0.8025000000000002
35 - 44 	 T:  0.803333333333333
35 - 45 	 T:  0.8030000000000002
35 - 46 	 T:  0.8018181818181819
35 - 47 	 T:  0.8033333333333333
35 - 48 	 T:  0.8030769230769229
35 - 49 	 T:  0.802857142857143
35 - 50 	 T:  0.8026666666666666
35 - 51 	 T:  0.8031250000000001
35 - 52 	 T:  0.8029411764705882
35 - 53 	 T:  0.806111111111111
36 - 37 	 T:  0.8099999999999987
36 - 38 	 T:  0.8049999999999997
36 - 39 	 T:  0.8033333333333333
36 - 40 	 T:  0.8025000000000002
36 - 41 	 T:  0.8020000000000003
36 - 42 	 T:  0.8033333333333328
36 - 43 	 T:  0.802857142857143
36 - 44 	 T:  0.8037499999999995
36 - 45 	 T:  0.8033333333333333
36 - 46 	 T:  0.8019999999999999
36 - 47 	 T:  0.8036363636363636
36 - 48 	 T:  0.8033333333333331
36 - 49 	 T:  0.8030769230769231
36 - 50 	 T:  0.8028571428571427
36 - 51 	 T:  0.8033333333333333
36 - 52 	 T:  0.8031249999999999
36 - 53 	 T:  0.8064705882352939
37 - 38 	 T:  0.8000000000000007
37 - 39 	 T:  0.8000000000000007
37 - 40 	 T:  0.8000000000000007
37 - 41 	 T:  0.8000000000000007
37 - 42 	 T:  0.8019999999999996
37 - 43 	 T:  0.8016666666666671
37 - 44 	 T:  0.8028571428571425
37 - 45 	 T:  0.8025000000000002
37 - 46 	 T:  0.8011111111111112
37 - 47 	 T:  0.8030000000000002
37 - 48 	 T:  0.8027272727272726
37 - 49 	 T:  0.8025000000000002
37 - 50 	 T:  0.8023076923076923
37 - 51 	 T:  0.802857142857143
37 - 52 	 T:  0.8026666666666666
37 - 53 	 T:  0.8062499999999999
38 - 39 	 T:  0.8000000000000007
38 - 40 	 T:  0.8000000000000007
38 - 41 	 T:  0.8000000000000007
38 - 42 	 T:  0.8024999999999993
38 - 43 	 T:  0.8020000000000003
38 - 44 	 T:  0.8033333333333328
38 - 45 	 T:  0.802857142857143
38 - 46 	 T:  0.80125
38 - 47 	 T:  0.8033333333333333
38 - 48 	 T:  0.8029999999999997
38 - 49 	 T:  0.8027272727272728
38 - 50 	 T:  0.8024999999999999
38 - 51 	 T:  0.8030769230769231
38 - 52 	 T:  0.8028571428571427
38 - 53 	 T:  0.8066666666666665
39 - 40 	 T:  0.8000000000000007
39 - 41 	 T:  0.8000000000000007
39 - 42 	 T:  0.8033333333333322
39 - 43 	 T:  0.8025000000000002
39 - 44 	 T:  0.8039999999999992
39 - 45 	 T:  0.8033333333333333
39 - 46 	 T:  0.8014285714285714
39 - 47 	 T:  0.80375
39 - 48 	 T:  0.803333333333333
39 - 49 	 T:  0.8030000000000002
39 - 50 	 T:  0.8027272727272726
39 - 51 	 T:  0.8033333333333333
39 - 52 	 T:  0.8030769230769229
39 - 53 	 T:  0.8071428571428569
40 - 41 	 T:  0.8000000000000007
40 - 42 	 T:  0.8049999999999979
40 - 43 	 T:  0.8033333333333333
40 - 44 	 T:  0.8049999999999988
40 - 45 	 T:  0.8039999999999999
40 - 46 	 T:  0.8016666666666664
40 - 47 	 T:  0.8042857142857142
40 - 48 	 T:  0.8037499999999995
40 - 49 	 T:  0.8033333333333333
40 - 50 	 T:  0.8029999999999997
40 - 51 	 T:  0.8036363636363636
40 - 52 	 T:  0.8033333333333331
40 - 53 	 T:  0.8076923076923074
41 - 42 	 T:  0.8099999999999952
41 - 43 	 T:  0.8049999999999997
41 - 44 	 T:  0.8066666666666649
41 - 45 	 T:  0.8049999999999997
41 - 46 	 T:  0.8019999999999996
41 - 47 	 T:  0.8049999999999997
41 - 48 	 T:  0.8042857142857136
41 - 49 	 T:  0.80375
41 - 50 	 T:  0.803333333333333
41 - 51 	 T:  0.8039999999999999
41 - 52 	 T:  0.8036363636363633
41 - 53 	 T:  0.808333333333333
42 - 43 	 T:  0.8000000000000043
42 - 44 	 T:  0.8049999999999997
42 - 45 	 T:  0.8033333333333346
42 - 46 	 T:  0.8000000000000007
42 - 47 	 T:  0.8040000000000006
42 - 48 	 T:  0.8033333333333333
42 - 49 	 T:  0.8028571428571435
42 - 50 	 T:  0.8025000000000002
42 - 51 	 T:  0.8033333333333338
42 - 52 	 T:  0.8030000000000002
42 - 53 	 T:  0.8081818181818182
43 - 44 	 T:  0.8099999999999952
43 - 45 	 T:  0.8049999999999997
43 - 46 	 T:  0.7999999999999995
43 - 47 	 T:  0.8049999999999997
43 - 48 	 T:  0.8039999999999992
43 - 49 	 T:  0.8033333333333333
43 - 50 	 T:  0.8028571428571425
43 - 51 	 T:  0.80375
43 - 52 	 T:  0.803333333333333
43 - 53 	 T:  0.8089999999999996
44 - 45 	 T:  0.8000000000000043
44 - 46 	 T:  0.7950000000000017
44 - 47 	 T:  0.8033333333333346
44 - 48 	 T:  0.8025000000000002
44 - 49 	 T:  0.802000000000001
44 - 50 	 T:  0.8016666666666671
44 - 51 	 T:  0.8028571428571435
44 - 52 	 T:  0.8025000000000002
44 - 53 	 T:  0.808888888888889
45 - 46 	 T:  0.7899999999999991
45 - 47 	 T:  0.8049999999999997
45 - 48 	 T:  0.8033333333333322
45 - 49 	 T:  0.8025000000000002
45 - 50 	 T:  0.8019999999999996
45 - 51 	 T:  0.8033333333333333
45 - 52 	 T:  0.8028571428571425
45 - 53 	 T:  0.8099999999999996
46 - 47 	 T:  0.8200000000000003
46 - 48 	 T:  0.8099999999999987
46 - 49 	 T:  0.8066666666666672
46 - 50 	 T:  0.8049999999999997
46 - 51 	 T:  0.8060000000000003
46 - 52 	 T:  0.8049999999999997
46 - 53 	 T:  0.8128571428571425
47 - 48 	 T:  0.7999999999999972
47 - 49 	 T:  0.8000000000000007
47 - 50 	 T:  0.7999999999999995
47 - 51 	 T:  0.8025000000000002
47 - 52 	 T:  0.8019999999999996
47 - 53 	 T:  0.8116666666666662
48 - 49 	 T:  0.8000000000000043
48 - 50 	 T:  0.8000000000000007
48 - 51 	 T:  0.8033333333333346
48 - 52 	 T:  0.8025000000000002
48 - 53 	 T:  0.8140000000000001
49 - 50 	 T:  0.7999999999999972
49 - 51 	 T:  0.8049999999999997
49 - 52 	 T:  0.8033333333333322
49 - 53 	 T:  0.817499999999999
50 - 51 	 T:  0.8100000000000023
50 - 52 	 T:  0.8049999999999997
50 - 53 	 T:  0.8233333333333329
51 - 52 	 T:  0.7999999999999972
51 - 53 	 T:  0.8299999999999983
52 - 53 	 T:  0.8599999999999994



The mean period of oscillation is:  0.8036544467892515

(half periods)
1 - 2 	 T/2:  0.4
1 - 3 	 T/2:  0.4
1 - 4 	 T/2:  0.39999999999999997
1 - 5 	 T/2:  0.40249999999999997
1 - 6 	 T/2:  0.402
1 - 7 	 T/2:  0.40166666666666667
1 - 8 	 T/2:  0.4014285714285714
1 - 9 	 T/2:  0.4025
1 - 10 	 T/2:  0.40222222222222226
1 - 11 	 T/2:  0.402
1 - 12 	 T/2:  0.4018181818181818
1 - 13 	 T/2:  0.40166666666666667
1 - 14 	 T/2:  0.40230769230769237
1 - 15 	 T/2:  0.40214285714285714
1 - 16 	 T/2:  0.402
1 - 17 	 T/2:  0.4025
1 - 18 	 T/2:  0.40176470588235297
1 - 19 	 T/2:  0.40222222222222226
1 - 20 	 T/2:  0.40210526315789474
1 - 21 	 T/2:  0.4025
1 - 22 	 T/2:  0.4019047619047619
1 - 23 	 T/2:  0.4018181818181818
1 - 24 	 T/2:  0.40217391304347827
1 - 25 	 T/2:  0.40208333333333335
1 - 26 	 T/2:  0.40240000000000004
1 - 27 	 T/2:  0.4019230769230769
1 - 28 	 T/2:  0.4022222222222222
1 - 29 	 T/2:  0.40214285714285714
1 - 30 	 T/2:  0.40206896551724136
1 - 31 	 T/2:  0.402
1 - 32 	 T/2:  0.4019354838709678
1 - 33 	 T/2:  0.40218750000000003
1 - 34 	 T/2:  0.4018181818181818
1 - 35 	 T/2:  0.40205882352941175
1 - 36 	 T/2:  0.402
1 - 37 	 T/2:  0.40222222222222226
1 - 38 	 T/2:  0.40216216216216216
1 - 39 	 T/2:  0.4018421052631579
1 - 40 	 T/2:  0.40205128205128204
1 - 41 	 T/2:  0.40225
1 - 42 	 T/2:  0.4021951219512195
1 - 43 	 T/2:  0.40214285714285714
1 - 44 	 T/2:  0.4018604651162791
1 - 45 	 T/2:  0.4020454545454546
1 - 46 	 T/2:  0.402
1 - 47 	 T/2:  0.4019565217391304
1 - 48 	 T/2:  0.40212765957446805
1 - 49 	 T/2:  0.40208333333333335
1 - 50 	 T/2:  0.4020408163265306
1 - 51 	 T/2:  0.402
1 - 52 	 T/2:  0.40215686274509804
1 - 53 	 T/2:  0.4021153846153846
1 - 54 	 T/2:  0.4020754716981132
1 - 55 	 T/2:  0.40185185185185185
1 - 56 	 T/2:  0.40199999999999997
1 - 57 	 T/2:  0.40214285714285714
1 - 58 	 T/2:  0.4019298245614035
1 - 59 	 T/2:  0.40206896551724136
1 - 60 	 T/2:  0.40203389830508474
1 - 61 	 T/2:  0.402
1 - 62 	 T/2:  0.4019672131147541
1 - 63 	 T/2:  0.4019354838709678
1 - 64 	 T/2:  0.40190476190476193
1 - 65 	 T/2:  0.40203125
1 - 66 	 T/2:  0.40199999999999997
1 - 67 	 T/2:  0.401969696969697
1 - 68 	 T/2:  0.40194029850746266
1 - 69 	 T/2:  0.40205882352941175
1 - 70 	 T/2:  0.4018840579710145
1 - 71 	 T/2:  0.402
1 - 72 	 T/2:  0.4019718309859155
1 - 73 	 T/2:  0.40208333333333335
1 - 74 	 T/2:  0.4019178082191781
1 - 75 	 T/2:  0.40202702702702703
1 - 76 	 T/2:  0.40199999999999997
1 - 77 	 T/2:  0.4019736842105263
1 - 78 	 T/2:  0.4020779220779221
1 - 79 	 T/2:  0.40192307692307694
1 - 80 	 T/2:  0.40189873417721517
1 - 81 	 T/2:  0.401875
1 - 82 	 T/2:  0.4019753086419752
1 - 83 	 T/2:  0.40195121951219503
1 - 84 	 T/2:  0.4019277108433735
1 - 85 	 T/2:  0.4019047619047619
1 - 86 	 T/2:  0.4019999999999999
1 - 87 	 T/2:  0.40197674418604645
1 - 88 	 T/2:  0.40195402298850574
1 - 89 	 T/2:  0.40193181818181817
1 - 90 	 T/2:  0.40191011235955054
1 - 91 	 T/2:  0.40177777777777773
1 - 92 	 T/2:  0.4018681318681318
1 - 93 	 T/2:  0.4019565217391304
1 - 94 	 T/2:  0.40193548387096767
1 - 95 	 T/2:  0.4019148936170212
1 - 96 	 T/2:  0.40189473684210525
1 - 97 	 T/2:  0.401875
1 - 98 	 T/2:  0.40185567010309275
1 - 99 	 T/2:  0.4018367346938775
1 - 100 	 T/2:  0.40181818181818174
1 - 101 	 T/2:  0.4019
1 - 102 	 T/2:  0.40178217821782175
1 - 103 	 T/2:  0.40186274509803915
1 - 104 	 T/2:  0.4018446601941747
1 - 105 	 T/2:  0.4024038461538461
1 - 106 	 T/2:  0.4018095238095238
2 - 3 	 T/2:  0.4
2 - 4 	 T/2:  0.4
2 - 5 	 T/2:  0.4033333333333333
2 - 6 	 T/2:  0.4025
2 - 7 	 T/2:  0.40199999999999997
2 - 8 	 T/2:  0.40166666666666667
2 - 9 	 T/2:  0.4028571428571429
2 - 10 	 T/2:  0.40249999999999997
2 - 11 	 T/2:  0.40222222222222226
2 - 12 	 T/2:  0.40199999999999997
2 - 13 	 T/2:  0.4018181818181818
2 - 14 	 T/2:  0.4025
2 - 15 	 T/2:  0.40230769230769226
2 - 16 	 T/2:  0.40214285714285714
2 - 17 	 T/2:  0.4026666666666667
2 - 18 	 T/2:  0.401875
2 - 19 	 T/2:  0.4023529411764706
2 - 20 	 T/2:  0.40222222222222226
2 - 21 	 T/2:  0.40263157894736845
2 - 22 	 T/2:  0.40199999999999997
2 - 23 	 T/2:  0.4019047619047619
2 - 24 	 T/2:  0.4022727272727273
2 - 25 	 T/2:  0.40217391304347827
2 - 26 	 T/2:  0.4025
2 - 27 	 T/2:  0.40199999999999997
2 - 28 	 T/2:  0.40230769230769226
2 - 29 	 T/2:  0.4022222222222222
2 - 30 	 T/2:  0.40214285714285714
2 - 31 	 T/2:  0.40206896551724136
2 - 32 	 T/2:  0.402
2 - 33 	 T/2:  0.40225806451612905
2 - 34 	 T/2:  0.401875
2 - 35 	 T/2:  0.4021212121212121
2 - 36 	 T/2:  0.40205882352941175
2 - 37 	 T/2:  0.4022857142857143
2 - 38 	 T/2:  0.40222222222222226
2 - 39 	 T/2:  0.4018918918918919
2 - 40 	 T/2:  0.40210526315789474
2 - 41 	 T/2:  0.4023076923076923
2 - 42 	 T/2:  0.40225
2 - 43 	 T/2:  0.40219512195121954
2 - 44 	 T/2:  0.401904761904762
2 - 45 	 T/2:  0.40209302325581403
2 - 46 	 T/2:  0.4020454545454546
2 - 47 	 T/2:  0.402
2 - 48 	 T/2:  0.40217391304347827
2 - 49 	 T/2:  0.4021276595744681
2 - 50 	 T/2:  0.40208333333333335
2 - 51 	 T/2:  0.40204081632653066
2 - 52 	 T/2:  0.40220000000000006
2 - 53 	 T/2:  0.40215686274509804
2 - 54 	 T/2:  0.4021153846153846
2 - 55 	 T/2:  0.4018867924528302
2 - 56 	 T/2:  0.402037037037037
2 - 57 	 T/2:  0.4021818181818182
2 - 58 	 T/2:  0.4019642857142857
2 - 59 	 T/2:  0.40210526315789474
2 - 60 	 T/2:  0.40206896551724136
2 - 61 	 T/2:  0.4020338983050848
2 - 62 	 T/2:  0.402
2 - 63 	 T/2:  0.40196721311475414
2 - 64 	 T/2:  0.4019354838709678
2 - 65 	 T/2:  0.40206349206349207
2 - 66 	 T/2:  0.40203125
2 - 67 	 T/2:  0.402
2 - 68 	 T/2:  0.401969696969697
2 - 69 	 T/2:  0.402089552238806
2 - 70 	 T/2:  0.40191176470588236
2 - 71 	 T/2:  0.4020289855072464
2 - 72 	 T/2:  0.402
2 - 73 	 T/2:  0.40211267605633805
2 - 74 	 T/2:  0.40194444444444444
2 - 75 	 T/2:  0.402054794520548
2 - 76 	 T/2:  0.40202702702702703
2 - 77 	 T/2:  0.402
2 - 78 	 T/2:  0.40210526315789474
2 - 79 	 T/2:  0.401948051948052
2 - 80 	 T/2:  0.40192307692307694
2 - 81 	 T/2:  0.4018987341772152
2 - 82 	 T/2:  0.40199999999999997
2 - 83 	 T/2:  0.4019753086419752
2 - 84 	 T/2:  0.40195121951219515
2 - 85 	 T/2:  0.4019277108433735
2 - 86 	 T/2:  0.40202380952380945
2 - 87 	 T/2:  0.4019999999999999
2 - 88 	 T/2:  0.4019767441860465
2 - 89 	 T/2:  0.40195402298850574
2 - 90 	 T/2:  0.40193181818181817
2 - 91 	 T/2:  0.4017977528089887
2 - 92 	 T/2:  0.40188888888888885
2 - 93 	 T/2:  0.40197802197802196
2 - 94 	 T/2:  0.4019565217391304
2 - 95 	 T/2:  0.40193548387096767
2 - 96 	 T/2:  0.40191489361702126
2 - 97 	 T/2:  0.40189473684210525
2 - 98 	 T/2:  0.401875
2 - 99 	 T/2:  0.40185567010309275
2 - 100 	 T/2:  0.4018367346938775
2 - 101 	 T/2:  0.4019191919191919
2 - 102 	 T/2:  0.4018
2 - 103 	 T/2:  0.40188118811881185
2 - 104 	 T/2:  0.40186274509803915
2 - 105 	 T/2:  0.4024271844660194
2 - 106 	 T/2:  0.4018269230769231
3 - 4 	 T/2:  0.4
3 - 5 	 T/2:  0.40499999999999997
3 - 6 	 T/2:  0.4033333333333333
3 - 7 	 T/2:  0.40249999999999997
3 - 8 	 T/2:  0.40199999999999997
3 - 9 	 T/2:  0.4033333333333333
3 - 10 	 T/2:  0.40285714285714286
3 - 11 	 T/2:  0.4025
3 - 12 	 T/2:  0.4022222222222222
3 - 13 	 T/2:  0.402
3 - 14 	 T/2:  0.40272727272727277
3 - 15 	 T/2:  0.4025
3 - 16 	 T/2:  0.40230769230769237
3 - 17 	 T/2:  0.4028571428571429
3 - 18 	 T/2:  0.402
3 - 19 	 T/2:  0.4025
3 - 20 	 T/2:  0.40235294117647064
3 - 21 	 T/2:  0.40277777777777785
3 - 22 	 T/2:  0.40210526315789474
3 - 23 	 T/2:  0.40199999999999997
3 - 24 	 T/2:  0.40238095238095234
3 - 25 	 T/2:  0.4022727272727273
3 - 26 	 T/2:  0.4026086956521739
3 - 27 	 T/2:  0.4020833333333333
3 - 28 	 T/2:  0.4023999999999999
3 - 29 	 T/2:  0.40230769230769226
3 - 30 	 T/2:  0.4022222222222222
3 - 31 	 T/2:  0.40214285714285714
3 - 32 	 T/2:  0.40206896551724136
3 - 33 	 T/2:  0.4023333333333333
3 - 34 	 T/2:  0.4019354838709677
3 - 35 	 T/2:  0.4021875
3 - 36 	 T/2:  0.4021212121212121
3 - 37 	 T/2:  0.4023529411764706
3 - 38 	 T/2:  0.4022857142857143
3 - 39 	 T/2:  0.40194444444444444
3 - 40 	 T/2:  0.40216216216216216
3 - 41 	 T/2:  0.40236842105263154
3 - 42 	 T/2:  0.40230769230769226
3 - 43 	 T/2:  0.40225
3 - 44 	 T/2:  0.40195121951219515
3 - 45 	 T/2:  0.40214285714285714
3 - 46 	 T/2:  0.4020930232558139
3 - 47 	 T/2:  0.4020454545454545
3 - 48 	 T/2:  0.40222222222222215
3 - 49 	 T/2:  0.40217391304347827
3 - 50 	 T/2:  0.40212765957446805
3 - 51 	 T/2:  0.40208333333333335
3 - 52 	 T/2:  0.40224489795918367
3 - 53 	 T/2:  0.4022
3 - 54 	 T/2:  0.402156862745098
3 - 55 	 T/2:  0.4019230769230769
3 - 56 	 T/2:  0.4020754716981132
3 - 57 	 T/2:  0.4022222222222222
3 - 58 	 T/2:  0.40199999999999997
3 - 59 	 T/2:  0.40214285714285714
3 - 60 	 T/2:  0.4021052631578947
3 - 61 	 T/2:  0.40206896551724136
3 - 62 	 T/2:  0.40203389830508474
3 - 63 	 T/2:  0.402
3 - 64 	 T/2:  0.4019672131147541
3 - 65 	 T/2:  0.4020967741935484
3 - 66 	 T/2:  0.402063492063492
3 - 67 	 T/2:  0.40203125
3 - 68 	 T/2:  0.40199999999999997
3 - 69 	 T/2:  0.4021212121212121
3 - 70 	 T/2:  0.40194029850746266
3 - 71 	 T/2:  0.40205882352941175
3 - 72 	 T/2:  0.40202898550724636
3 - 73 	 T/2:  0.40214285714285714
3 - 74 	 T/2:  0.4019718309859155
3 - 75 	 T/2:  0.40208333333333335
3 - 76 	 T/2:  0.40205479452054793
3 - 77 	 T/2:  0.40202702702702703
3 - 78 	 T/2:  0.40213333333333334
3 - 79 	 T/2:  0.4019736842105263
3 - 80 	 T/2:  0.40194805194805194
3 - 81 	 T/2:  0.40192307692307694
3 - 82 	 T/2:  0.40202531645569617
3 - 83 	 T/2:  0.40199999999999997
3 - 84 	 T/2:  0.40197530864197534
3 - 85 	 T/2:  0.40195121951219515
3 - 86 	 T/2:  0.40204819277108433
3 - 87 	 T/2:  0.40202380952380945
3 - 88 	 T/2:  0.402
3 - 89 	 T/2:  0.4019767441860465
3 - 90 	 T/2:  0.40195402298850574
3 - 91 	 T/2:  0.4018181818181818
